language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,taxonID,scientificName,kingdom,phylum,class,order,family,genus,taxonRank,nomenclaturalCode,locationID,locality,countryCode,occurrenceStatus,establishmentMeans,degreeOfEstablishment,pathway,eventDate,source,isMarine,isFreshwater,isTerrestrial
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f2819fe0b0ede426eb9490e3a06dd2e3,Cernuella aginnica,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,,,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f3ce196a13f1fce9d15cc2db9d440787,"Nesticodes rufipes (Lucas, 1846)",Animalia,Arthropoda,Arachnida,,Theridiidae,Nesticodes,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,containerBulk,2004/,"Van Keer, K. 2007. Exotic spiders (Araneae): Verified reports from Belgium of imported species (1976-2006) and some notes on apparent neozoan invasive species. Nieuwsbrief van de Belgische Arachnologische Vereniging, 22(2):45-54.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f503e5bee64ceed3cfc06ee0d74d9155,"Carpophilus obsoletus Erichson, 1843",Animalia,Arthropoda,Insecta,Coleoptera,Nitidulidae,Carpophilus,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,Verbeelen F (2008) Entomologische bijdragen. III. 1 bijdrage tot de keverfauna (Coleoptera) van Belgie. Exoten. Entomo-Info 19(4): 75.,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f781020a3bca39bc00443963330a85b4,"Vespa velutina Lepeletier, 1836",Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,reproducing,unaided,2016/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f781020a3bca39bc00443963330a85b4,"Vespa velutina Lepeletier, 1836",Animalia,Arthropoda,Insecta,Hymenoptera,Vespidae,Vespa,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,reproducing,unaided,2011/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f7c7818bf27d9ec26a84c9961e80239e,"Cylindroiulus britannicus (Verhoeff, 1891)",Animalia,Arthropoda,Diplopoda,Julida,Julidae,Cylindroiulus,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,2015-10-23/,"Proesmans, W., & De Smedt, P. (2015). The millipede Cylindroiulus britannicus (Verhoeff, 1891) new for the Belgian fauna (Diplopoda: Julidae). Bulletin de la Société royale belge d’Entomologie, 151, 239-242.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f83687040e9fd51e6c9f36e397a917d7,Nolavia,Animalia,Arthropoda,Arachnida,,Sparassidae,Nolavia,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2016/,ARABEL exotendatabank (2018-08-10),FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:f9c3ffbeb12488f4e53fd03493d4a64e,"Aproceros leucopoda Takeuchi, 1939",Animalia,Arthropoda,Insecta,Hymenoptera,Argidae,Aproceros,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Blank SM et al. (2014) Zig-zagging across Central Europe: recent range extension, dispersal speed and larval host of Aproceros leucopoda (Hymenoptera, Argidae) in Germany. Journal of Hymenoptera Research 41: 57-74. https://doi.org/10.3897/JHR.41.8681 | Boevé J-L (2014) 7. Bulletin de la Société Royale Belge d’Entomologie 149: 217–221.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fa606503c94c9b16fff50ff760ccfd2e,Psyllipsocus ramburii,Animalia,Arthropoda,Insecta,Psocoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fad46cc07ab3741607e5becc86770619,"Drosophila suzukii (Matsumura, 1931)",Animalia,Arthropoda,Insecta,Diptera,Lauxaniidae,Drosophila,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,foodContaminant,2011/,"Mortelmans J, Casteels H, Beliën T (2012) Drosophila suzukii (Diptera: Drosophilidae): A pest species new to Belgium. Belg J Zool 142:143-6",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fb8de3044136ba88f5a33338f458935c,Anodonta woodiana,Animalia,Mollusca,,,,,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,,,,"Sablon et al., 2010, Vandenneuker, Packet et al. Science facing aliens",,,
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fc0756ca816f9a52f7a98d5c26dc9b1f,"Selenops radiatus Latreille, 1819",Animalia,Arthropoda,Arachnida,,Selenopidae,Selenops,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,transported,,2004/,"Kekenbosch, R. 2008. Un cas de morsure de Selenops radiatus Latreille, 1819 (Araneae: Selenopidae). Nieuwsbrief van de Belgische Arachnologische Vereniging, 23(1):28-29.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fc3cffd91760b4eb06bc486d02912bf4,Nephila,Animalia,Arthropoda,Arachnida,,Araneidae,Nephila,genus,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,casual,,2010/,"Van Keer, K. 2010. An update on the verified reports of imported spiders (Araneae) from Belgium. Nieuwsbrief van de Belgische Arachnologische Vereniging 25(3): 210-214.",FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fd373fcdb559cd7b0c5c6099a703533f,"Monomorium pharaonis (Linnaeus, 1758)",Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Monomorium,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,,,http://www.formicidae-atlas.be,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fdb4e2d32ff94027329a96f5df3924bc,"Cameraria ohridella Deschka & Dimic, 1986",Animalia,Arthropoda,Insecta,Lepidoptera,Gracillariidae,Cameraria,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,contaminantOnPlants,1999/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fde72025a042e6ed23c1302dc83114f4,"Meconema meridionale Costa & A., 1860",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,species,ICZN,ISO_3166-2:BE-WAL,Walloon Region,BE,present,introduced,established,transportStowaway,1995/,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fde72025a042e6ed23c1302dc83114f4,"Meconema meridionale Costa & A., 1860",Animalia,Arthropoda,Insecta,Orthoptera,Tettigoniidae,Meconema,species,ICZN,ISO_3166-2:BE-VLG,Flemish Region,BE,present,introduced,established,transportStowaway,/2018,,FALSE,FALSE,TRUE
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,https://doi.org/10.15468/3pmlxs,INBO,Ad hoc checklist of alien species in Belgium,ad-hoc-checklist:taxon:fec1c23f4c58eef8b3fe828ed2b762a5,Parthenothrips dracaenae (Heeger 1854),Animalia,Arthropoda,Insecta,Thysanoptera,,,species,ICZN,ISO_3166-2:BE,Belgium,BE,present,introduced,,,,"Lock, K. (2006) Belgian Thysanoptera in the collections of the royal belgian institute of natural sciences. Bulletin de la Société royale belge d’Entomologie/Bulletin van de Koninklijke Belgische Vereniging voor Entomologie 142: 34-37",FALSE,FALSE,TRUE
